,num,yyyymmdd,names,title,text,yyyymm,mm,mmdd,name
2,2,2019.12.30.,매경이코노미,[무비클릭] 캣츠 | 스크린서 느끼는 뮤지컬 ‘메모리’ 감동,반항아 ‘럼 텀 터거’ 등이 소개되며 한 명씩 자신의 특별한 장기와 캐릭터를 선보인다. 캐릭터가 부각되는... 무대처럼 퍼포먼스가 강조되는 고양이는 전문 무용수들이 연기하는 것 역시 이런 에피소드식 구성 방식과...,2019.12,12,12.30,럼
3,3,2019.12.29.,금강일보,"생활의달인 파운드케이크 지금 아니면 먹을 수 없다!""1년에 단 몇일만 판매""....",1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올렸으며 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해졌다.  또한 달인은 죽순에 코코넛을 잔뜩 뿌려 익힌 뒤...,2019.12,12,12.29,럼
4,4,2019.12.29.,CBC뉴스,'생활의 달인' 파운드케이크-의정부 오징어김밥-충북 보은 꼬막짬뽕-서울 3대...,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 의정부 오징어 김밥 달인 류정선 임광태 달인 부부가...,2019.12,12,12.29,럼
5,5,2019.12.28.,톱스타뉴스,"[종합] '도레미마켓' 로제X홍석천 출연, 아이유에 이어 빅스 '사슬'까지 ""정답...","홍석천은 '룸'은 확실하다고 말했고 박나래는 ""그럼 블룸인가봐""라며 상황을 정리했다. 문세윤은 '며'도 일단... 도레미들은 경주마처럼 눈가리개까지 만들어 자기가 맡은 구간만 보기 위해 힘썼고, 곧 잔뜩 긴장한 채 힌트...",2019.12,12,12.28,럼
6,6,2019.12.28.,리얼푸드,[리얼푸드]요즘 트렌드인 '럼 레이즌' 활용법,최근 트렌드중 하나인 이 조리법은 럼 레이즌입니다. 레드와인이나 화이트와인 또는 사과주스나 오렌지주스 등에 서너시간 절이면 됩니다. 럼 레이즌을 만들어 놓은후 사과구이나 브리치즈구이에 사용해보세요....,2019.12,12,12.28,럼
7,7,2019.12.27.,뉴스컬처,'술 vs 살' 다이어터들을 위한 음주 꿀팁,"증류주는 맥주, 와인, 막걸리 같은 양조주를 한 번 더 증류시켜 만든 술로 위스키, 보드카, 럼 같은 쓴 술이라고 생각하면 된다. 물론 양조주보다 도수가 높지만 온더락으로 마시면 이야기가 달라진다. 게다가 독한...",2019.12,12,12.27,럼
8,8,2019.12.26.,대구신문,"뮤지컬 영화 '캣츠', '과유불급' 정교한 CG가 만들어낸 불편함","쥐들에게 음악이나 뜨개질을 가르치는 검비 고양이 '제니 에디닷', 바람둥이 고양이 '럼텀 터거', 부자... 그럼에도 불구하고 고양이의 몸짓과 흡사한 배우들의 움직임은 놀랍다. 특히 로열발레단 수석 무용수인...",2019.12,12,12.26,럼
9,9,2019.12.26.,톱스타뉴스,"[종합] 영화 '캣츠' 톰 후퍼 감독 ""박찬욱·봉준호 팬, 휴 잭맨은 한국 대단하...","데룰로가 '럼 텀 터거' 역에, 제임스 코든이 '버스토퍼 존스' 역에, 레이 윈스턴이 '그로울타이거' 역에, 레벨... 이런 것처럼 다음 세대가 즐길 수 있는 작품을 만들었다는 점에서 만족하고 있다""고 기뻐했다. 영화...",2019.12,12,12.26,럼
10,10,2019.12.26.,뉴스컬처,"[NC리뷰]'캣츠' 뮤지컬 이해 못한 감독의 욕심, 그 이하","소음처럼 다가온다. 가장 큰 문제는 그리자벨라다. 그리자벨라는 영화에서 '캣츠'의 대표 넘버 '메모리'를... 럼텀터거 역시 마찬가지. 럼텀터거는 '캣츠'에서 화려한 비주얼과 볼거리, 익살스러운 캐릭터로 상당한 매력을...",2019.12,12,12.26,럼
11,11,2019.12.26.,경남도민일보,선입견 없이 우리 춤과 노래에 취해봐,"발레와 현대무용, 브레이크댄스까지 고양이처럼 날쌘 배우들은 다양하고 수준 높은 춤으로 관객들 눈을... 이 밖에도 매력적인 고양이 럼텀터거, 기차 고양이 스킴블샹스 등이 보여주는 신나고 화려한 퍼포먼스는 절로...",2019.12,12,12.26,럼
12,12,2019.12.25.,쿡앤셰프,캘리포니아 레이즌 / 캘자연이 선물한 천연당,"요즘 해외에서 트렌드가 되어 가고 있는 럼레이즌의 경우 레이즌을 럼에 절여 고급스러운 식감을 구현하고 있는데, 이처럼 레드 와인, 화이트 와인, 사과 주스 혹은 오렌지 주스 등에 서너 시간 절이게 되면 기존...",2019.12,12,12.25,럼
13,13,2019.12.25.,이투데이,[알아두는 여행 tip] '지구 반대편' 페루는 크리스마스와 새해를 어떻게 보낼...,"폰체(Ponche)라 불리는 뜨겁고 달콤한 럼 펀치부터, 페루 전통 복장으로 차려입은 장인들의 모습 등이... 한국에서는 설날이 되면 떡국을 먹는 것처럼 페루에서는 크리스마스에 파네통이라 불리는 케이크를 먹는다....",2019.12,12,12.25,럼
14,14,2019.12.25.,W,서울 패션 디자이너 6인 인터뷰,그래서 비욘드 클로젯에서 만든 컬렉션이 아니고 어떤 신인 디자이너가 새롭게 론칭하는 브랜드처럼... 그럼에도 놓치지 않은 부분이 있었나? 옷을 만드는 즐거움이나 좋은 소재를 발견할 때의 기쁨. 그래서 매 시즌...,2019.12,12,12.25,럼
15,15,2019.12.25.,아시아경제,"[리뷰]'캣츠' 뮤지컬 모독한 괴작, 이게 최선일까","럼텀터거도 역부족이다. 럼텀터거는 '캣츠'에서 화려한 비주얼과 볼거리, 익살스러운 캐릭터로 상당한 매력을 발산한다. 하지만 영화에서 럼텀터거가 뮤지컬만큼 매력적으로 그려졌는지 의문이다. 배우의 캐스팅에도...",2019.12,12,12.25,럼
16,16,2019.12.25.,뉴스1,"지구 반대편, 페루에도 크리스마스가 찾아왔다","폰체(Ponche)라 불리는 뜨겁고 달콤한 럼 펀치, 페루 전통 복장으로 차려입은 장인들의 모습 등이 이색적인 분위기를 더한다. ◇크리스마스에 꼭 먹어야 할 디저트 '빠네통' 페루 크리스마스에서 빼놓을 수 없는 것이...",2019.12,12,12.25,럼
17,17,2019.12.24.,메디컬월드뉴스,연말연시 건강한 ‘캘리포니아 레이즌’ 레시피로 맛과 건강 잡기,"실제 최근 해외에서 트렌드가 되어 가고 있는 럼레이즌의 경우 레이즌을 럼에 절여 고급스러운 식감을 구현하고 있는데, 이처럼 레드 와인, 화이트 와인, 사과 주스 혹은 오렌지 주스 등에 서너 시간 절이게 되면 기존...",2019.12,12,12.24,럼
18,18,2019.12.24.,비즈한국,거세게 휘몰아치는 동양고주파와 슈톨렌,‘가토 드 뮤지끄(gâteau de musique)’는 우리에게 선물처럼 찾아온 뮤지션과 디저트를 매칭해 소개한다. 이제... 기타처럼 연주하는 최우영은 양금 연주자를 추천받기 위해 윤은화를 찾아간다. 그리고 윤은화는 이 기회를...,2019.12,12,12.24,럼
19,19,2019.12.24.,티티엘뉴스,[비주얼 뉴스] 지구 반대편 페루에서만 만날 수 있는 연말연시 이색 풍경,"폰체(Ponche)라 불리는 뜨겁고 달콤한 럼 펀치부터, 페루 전통 복장으로 차려입은 장인들의 모습 등이... 한국에서는 설날이 되면 떡국을 먹는 것처럼 페루에서는 크리스마스에 ‘빠네통’이라 불리는 케이크를 먹는다....",2019.12,12,12.24,럼
20,20,2019.12.24.,Queen,"자연의 선물 천연당, 캘리포니아 레이즌","요즘 해외에서 트렌드가 되어 가고 있는 럼레이즌의 경우 레이즌을 럼에 절여 고급스러운 식감을 구현하고 있는데, 이처럼 레드 와인, 화이트 와인, 사과 주스 혹은 오렌지 주스 등에 서너 시간 절이게 되면 기존...",2019.12,12,12.24,럼
21,21,2019.12.24.,푸드경제 오가닉라이프신문,"자연이 선물한 천연당, 캘리포니아 레이즌","요즘 해외에서 트렌드가 되어 가고 있는 럼레이즌의 경우 레이즌을 럼에 절여 고급스러운 식감을 구현하고 있는데, 이처럼 레드 와인, 화이트 와인, 사과 주스 혹은 오렌지 주스 등에 서너 시간 절이게 되면 기존...",2019.12,12,12.24,럼
22,22,2019.12.24.,소믈리에타임즈,"페루 '크리스마스 & 새해맞이' 여행, 마켓부터 디저트까지","폰체(Ponche)라 불리는 뜨겁고 달콤한 럼 펀치부터, 페루 전통 복장으로 차려입은 장인들의 모습 등이... 한국에서는 설날이 되면 떡국을 먹는 것처럼 페루에서는 크리스마스에 '빠네통'이라 불리는 케이크를 먹는다....",2019.12,12,12.24,럼
23,23,2019.12.24.,뉴스1,"[N리뷰] '캣츠', 분장 '허들' 넘으면 명품 뮤지컬 세계가 열린다","그 가운데 빅토리아는 고양이들의 왕이라 할 수 있는 올드 듀터러노미(주디 덴치 분)부터 악당 맥캐버티(이드리스 엘바 분), 반항아 럼 텀 터거(제이슨 데룰로 분), 화려한 과거를 등진 채 노쇠하고 지친 그리자벨라(제니퍼...",2019.12,12,12.24,럼
24,24,2019.12.24.,MBN,바람만 잡고 끝낸 ‘캣츠’ [M+Moview],"이로 인해 빅토리아를 비롯해 그리자벨라(제니퍼 허드슨 분), 럼 텀 터거(제이슨 데룰로 분), 맥캐버티(이드리스 엘바 분) 등의 이야기는 하나로 뭉쳐지지 않고 흩어지는 느낌이었다. 낱개의 퍼즐이 맞춰줘야 하는데 모양이...",2019.12,12,12.24,럼
25,25,2019.12.24.,텐아시아,"[TEN 리뷰] '캣츠', 화려한 퍼포먼스X웅장한 하모니···전개는 '글쎄'","듀터러노미 역의 주디 덴치, 거스 역의 이안 맥켈런, 맥캐버티 역의 이드리스 엘바, 럼 텀 터거 역의 제이슨 데룰로 등도 다양한 표정 연기와 개성 넘치는 열창으로 극의 디테일을 살렸다. 24일 개봉. 12세 관람가.",2019.12,12,12.24,럼
26,26,2019.12.24.,YTN,"[Y개봉작] 황홀함과 이질감 사이...'캣츠', 도전 통할까","영화에서는 '젤리클 송스 포 젤리클 캣츠'(Jellicle Songs For Jellicle Cats), '더 럼 텀 터거'(The Rum Tum Tugge), '맥케비티'(Macavity), '메모리'(Memory) 등 익숙한 뮤지컬 넘버와 눈을 뗄 수 없는 화려하면서도 황홀한 퍼포먼스가 쉴...",2019.12,12,12.24,럼
27,27,2019.12.24.,OSEN,"'캣츠' 뮤지컬 그 이상의 감동, 팝스타들의 매력적인 고양이 변신[오늘의 개봉...",뮤지컬 '캣츠'의 오리지널 넘버에 각 고양이들의 사연을 더해 옴니버스처럼 풀어낸다. 뮤지컬 거장... 제이슨 데룰로 역시 럼텀터거 역을 통해 섹시한 보이스와 춤선을 선보이며 퍼포먼스의 정점을 찍는다. 여기에...,2019.12,12,12.24,럼
28,28,2019.12.23.,TV리포트,"영화 ‘캣츠’, 원작 뮤지컬 향수에 21C 감성 한 스푼 [어땠어?]",그럼에도 스테디셀러 뮤지컬의 감동은 충분히 되새길 만하다. 아직 ‘캣츠’를 보지 못한 동료 기자들의... 제이슨 데룰로의 럼텀터거는 R&B 창법과 스트릿 댄스를 장착했다. 테일러 스위프트는 위험하지만 매혹적인...,2019.12,12,12.23,럼
29,29,2019.12.23.,금강일보,"생활의달인 파운드케이크 ""1년에 단 몇일만 판매""...실제 후기는?","1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올렸으며 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해졌다. 방문한 손님은 ""일반 파운드케이크는 버터 맛 정도만...",2019.12,12,12.23,럼
30,30,2019.12.22.,Queen,'생활의 달인' 부산돼지갈비·인절미호떡·파운드케이크·달력 달인…위치·가...,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.22,럼
31,31,2019.12.22.,CBC뉴스,"'생활의 달인' 부산 돼지갈비-인절미 호떡-파운드케이크 달인, 입맛 사로잡은...",무려 1년 전부터 파운드에 들어 갈 속재료를 준비한다. 1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다.,2019.12,12,12.22,럼
32,32,2019.12.22.,시민일보,"'생활의달인' 파운드케이크 달인 남다른 비법...""1년 전부터 준비되는 속재료...","1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올렸다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해졌다. 손님들은 ""일반 파운드케이크는 버터 맛, 그냥 그렇게만...",2019.12,12,12.22,럼
33,33,2019.12.21.,톱스타뉴스,[종합] '영화가좋다' 남산의부장들-캣츠-파바로티-해치지않아-블랙머니-나를찾...,"데룰로가 '럼 텀 터거' 역에, 제임스 코든이 '버스토퍼 존스' 역에, 레이 윈스턴이 '그로울타이거' 역에, 레벨 윌슨이 '제니애니닷'역에 캐스팅 됐다. 개봉은 오는 24일이다. '1+1' 코너를 통해서는 '블랙머니'와 '나를 찾아줘...",2019.12,12,12.21,럼
34,34,2019.12.21.,한국강사신문,"영화 <캣츠> ""뮤지컬 대작이 찾아왔다! 제임스 코든, 주디 덴치, 제이슨 데룰...","쥐들에게 음악이나 뜨개질을 가르치는 검비 고양이 '제니 애니닷', 바람둥이 고양이 '럼텀 터거', 부자 고양이 '버스터포 존스'가 소개된다. 이때 한때는 아름다웠지만 이곳을 떠나 고생을 하고 지치고 늙은 고양이...",2019.12,12,12.21,럼
35,35,2019.12.20.,엘르,70~80년대 슈퍼스타들의 디스코 터치,"펜디, 아쉬시처럼 입술에 톡톡 얹어주면? 얇은 입술이 도톰해 보이는 효과까지 얻을 수 있을 것. 1... 검은 하늘에 촘촘히 박힌 별처럼 까슬까슬하게 손톱을 채운 비비안 웨스트우드의 네일 아트는 블랙...",2019.12,12,12.20,럼
36,36,2019.12.19.,한국강사신문,"영화 <프랑켄슈타인: 불멸의 영웅> ""인류를 구원할 그가 온다! 아론 에크하트...","스펙트럼 넓은 연기를 선보였던 빌 나이가 맡았다. 스튜어트 베티는 ""빌 나이는 굉장히 대단한 사람이었다.... 날>, <럼 다이어리>, <래빗 홀>, <월드 인베이젼>, <굿바이 초콜릿>, <다크 나이트>, <블랙 달리아>, <사랑의...",2019.12,12,12.19,럼
37,37,2019.12.19.,인사이트,"""보는 내내 전율 일었다""···귀르가즘 자극하는 뮤지컬 영화 '캣츠', 외화 ...","현재 '캣츠'의 예매관객수는 5만 2,353명이다.유명 뮤지컬 '캣츠'를 스크린으로 옮긴 해당 영화는 고양이들의 다양한 이야기를 그린다.섹시하면서 호기심 많은 고양이 '럼 텀 터거'부터, 선지자 고양이 '올드 듀터로노미...",2019.12,12,12.19,럼
38,38,2019.12.19.,미주중앙일보,[칵테일 토크] 럼 베이스의 칵테일(I),"◆코머더어 칵테일(Commodore Cocktail): 화이트 럼 2/3, 레몬주스1대시, 그레너던 시럽 1대시, 라즈베리... ◆캡틴 키드 칵테일(Captain Kid Cocktail): 자메이카 럼 1/2, 쉐리 1/4, 스카치위스키 1/4, 설탕 1티스푼...",2019.12,12,12.19,럼
39,39,2019.12.18.,뉴시스,"영등포구, 어린이 보호 가방덮개 보급…안전표지판 역할",서울 영등포구(구청장 채현일)는 이달 말까지 등·하굣길 어린이들의 안전을 위해 지역 내 어린이집 및 유치원생 400여 명에게 어린이 보호 가방덮개를 보급한다고 18일 밝혔다. 도로교통공단에 따르면 지난 5년간 스쿨 존...,2019.12,12,12.18,럼
40,40,2019.12.17.,코메디닷컴,소주가 가장 빨리 취하는 술이라고?,"왜 알코올 함량 40%를 넘나드는 위스키, 보드카, 럼 등 증류주보다 20%대의 술이 더 빨리 취할까? 영국 브라이턴 대학교 할 소사바우스키 교수는 ""위스키 등 독주는 위벽 세포의 활동을 억제해 흡수가 늦다""고 설명했다....",2019.12,12,12.17,럼
41,41,2019.12.17.,톱스타뉴스,"'생활의 달인' 마포 파운드케이크 달인, ""슈톨렌 1년 전부터 준비한다""…위치...",달인은 견과류를 1년 이상 럼에 절였다. 이렇게 하면 견과류의 맛을 최대한으로 끌어올릴 수 있을뿐더러 씹는 맛에 고소함까지 더해진다. 달인의 파운드케이크 맛집은 서울 마포구 동교동에 위치하고 있다. SBS '생활의...,2019.12,12,12.17,럼
42,42,2019.12.17.,엘르,"겨울 향수, 따뜻해 VS 차가워","앙증맞은 실크 스파게티 리본처럼 당돌하고 사랑스럽다. 바이칼 레더 인텐스, 100ml 24만7천원, Nicolaï. 스웨이드처럼, 벨벳처럼 보송보송! 유자와 페퍼의 알싸한 첫 향이 시간이 지나면서 통카빈과 우드...",2019.12,12,12.17,럼
43,43,2019.12.16.,한국일보,"‘생활의 달인’ 파운드케이크, 비주얼 甲! 그 맛은? “재료 맛이 느껴진다”","1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 이 맛은 본 손님들은 ""일반 파운드케이크는 버터 맛...",2019.12,12,12.16,럼
44,44,2019.12.16.,MK스포츠,"파운드케이크 달인, 가장 인기 있는 `슈톨렌`…특별한 이유?",달인은 1년 전부터 파운드에 들어 갈 속재료를 준비한다. 1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한 끌어 올린다는 것. 이어 절인 견과류를 파운드케이크에 가득 넣어 고소함이 가득한 파운드케이크를 만든다.,2019.12,12,12.16,럼
45,45,2019.12.16.,티브이데일리,"'생활의달인' 파운드케이크 달인, 손님들 극찬세례…슈톨렌 인기만점","1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올렸다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해졌다. 손님들은 ""일반 파운드케이크는 버터 맛, 그냥 그렇게만...",2019.12,12,12.16,럼
46,46,2019.12.16.,아시아투데이,"'생활의달인' 파운드케이크 달인, 비법 공개…위치는?",달인은 무려 1년 전부터 파운드에 들어 갈 속재료를 준비했다. 견과류를 1년 이상 럼에 절여 고소함을 살렸다.한편 달인이 운영하는 맛집 관련 자세한 사항은 SBS '생활의 달인' 홈페이지에서 확인할 수 있다.,2019.12,12,12.16,럼
47,47,2019.12.16.,비즈엔터,1년 전부터 슈톨렌 파운드케이크 속재료 준비…마포 동교동 파운드케이크의 달...,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 달인은 좋은 재료라면 아낌없이 파운드에 넣어준다고...,2019.12,12,12.16,럼
48,48,2019.12.16.,부산일보,'생활의 달인' 파운드케이크 달인… 럼에 절인 견과류 '달콤함 극치'(동교동 ...,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올리는 것. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.16,럼
49,49,2019.12.16.,톱스타뉴스,'생활의 달인' 12월 한정판매도 있는 파운드케이크 달인…맛집 위치는?,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.16,럼
50,50,2019.12.16.,아주경제,파운드케이크 달인 '스퀘어이미' 위치는? [생활의 달인],1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다고 한다. 스퀘어이미는 서울특별시 마포구...,2019.12,12,12.16,럼
51,51,2019.12.16.,중부일보,"'생활의 달인' 파운드케이크 달인 출연, 얼그레이·흑임자 ·슈톨렌 파운드케...",1년 이상 견과류를 럼에 절여줘 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는...,2019.12,12,12.16,럼
52,52,2019.12.16.,Queen,'생활의 달인' 부산돼지갈비달인·이순이 광명호떡달인·정순옥 파운드케이크...,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.16,럼
53,53,2019.12.16.,푸드경제 오가닉라이프신문,"'생활의 달인' 파운드케이크·부산돼지갈비·광명호떡 달인 맛집, 스퀘어이미...",1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.16,럼
54,54,2019.12.16.,CBC뉴스,'생활의 달인' 부산 돼지갈비-호떡-달력-슈톨렌 파운드케이크 달인 소개,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.16,럼
55,55,2019.12.16.,조이뉴스24,'생활의달인' 부산돼지갈비·광명호떡 달인 '은둔식달'…1년을 준비한 슈톨렌...,1년 이상 견과류를 럼에 절여주어 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는 달인....,2019.12,12,12.16,럼
56,56,2019.12.16.,이투데이,"'생활의 달인' 파운드케이크의 달인, 마니아들 사이서 입소문난 특별한 맛의 ...",1년 이상 견과류를 럼에 절여줘 견과류의 맛을 최대한으로 끌어올린다. 그렇게 절인 견과류를 파운드케이크에 가득 넣어줄수록 씹는 맛에 고소함까지 더해진다. 좋은 재료라면 아낌없이 파운드에 넣어준다는...,2019.12,12,12.16,럼
57,57,2019.12.16.,뉴스엔,무비컬 3부작 파이널 ‘캣츠’ OST 라인업 공개하며 기대감↑,"마성의 고양이 '럼 텀 터거’(Rum Tum Tugger)를 맡은 제이슨 데룰로의 활약도 기대되는 대목. 그는 캐릭터송이기도 한 ‘더 럼 텀 터거’를 비롯, ‘버스토버 존스’(Bustopher Jones) 등 2곡을 OST 리스트에 올려놓았다....",2019.12,12,12.16,럼
58,58,2019.12.15.,경북매일신문,토종 단수수 활용 흑당 시럽·증류주 럼 생산,"증류주 럼을 생산했다. 착한농부는 지역농가와 계약재배를 통해 생산한 토종 단수수로 자체 가공시설에서 착즙, 농축 등 가공작업을 통해 품질 좋은 단수수 시럽을 제조했다. 단수수로 빚은 증류주 럼도 생산해 시판에...",2019.12,12,12.15,럼
59,59,2019.12.15.,헤럴드경제,"예천서 버려지던 단수수로 증류수,시럽개발 눈길",증류주 럼을 생산해 홍보에 나섰다. 군에 따르면 착한농부에서는 좋은 품질의 단수수 흑당 시럽 생산을 위해... 단수수로 만들어진 술 럼주는 12도에서 42도까지 다양한 도수로 제품 출시를 앞두고 있다. 또한 단수수로...,2019.12,12,12.15,럼
60,60,2019.12.14.,이투뉴스,"한국주류전문가들, 세계주류경진대회 'Spirits Selection' 심사위원으로 위촉","이 대회에서는위스키,꼬냑,브랜디,럼,보드카,등의 주류들이 참가를 하여 최고의 주류를 뽑는다.올해는... 현재 이태리에 거주하며 전세계 다수의 유명 와인품평회에 초대를 받으며 활동 중인심사위원이자 칼럼니스...",2019.12,12,12.14,럼
61,61,2019.12.14.,VOGUE,얼어 죽어도 칵테일? 따뜻한 핫 칵테일,"위스키 대신 럼, 브랜디, 진 등 베이스 술은 바텐더의 재량대로 바꿔 레시피를 만들기도 합니다. 블루... 핫 버터드 럼(Hot Buttered Rum) 버터와 설탕이 잔뜩 들어가는 이탤리언 핫 칵테일입니다. 크림까지 듬뿍 얹죠. 럼을...",2019.12,12,12.14,럼
62,62,2019.12.13.,안동MBC,"토종 단수수로 시럽, 증류주 럼 생산","단수수 시럽은 칼륨,철분 등 무기질이 풍부하고 비결정 포도당을 많이 함유한 천연 시럽으로 높은 가격에 판매되고 있으며 특히 단수수로 빚은 증류주 럼이 개발되면서 소득 증대가 기대되고 있습니다.",2019.12,12,12.13,럼
63,63,2019.12.13.,OBS,"한 차원 높아진 올인클루시브, 몰디브 '헤리턴스 아라'","또한 선셋을 감상할 수 있도록 오후 7시에 문을 여는 디너 레스토랑으로 방문 고객에게는 지니파티의 시그니처 칵테일 '럼 펀치'를 제공한다. 암뷸라는 우리에게는 다소 낯설지만, 진한 향신료와 신선한 식재료의 조합으로...",2019.12,12,12.13,럼
64,64,2019.12.13.,아시아투데이,"예천군, 토종 단수수 활용 시럽·주류 생산",증류주 럼을 생산해 홍보에 나섰다고 13일 밝혔다. 군에 따르면 착한농부에서는 좋은 품질의 단수수 흑당 시럽... 김상선 착한농부 대표는 “단수수 시럽과 단수수로 빚은 증류주 럼 외에도 앞으로 단수수를 이용한...,2019.12,12,12.13,럼
65,65,2019.12.12.,경상일보,여행의 게스트로는 문세윤 또는 배우 이이경과~? ˝베트남식 샤부샤부˝,"미트볼 수프와 반미의 이색 조화가 돋보이는 '로컬 반미 맛집'부터 시작해, 풍미 가득한 베트남 커피에 와인·럼·달걀을 더한 '달랏 유명 카페' 아시아에서 가장 길다는 '달랏 루지'와 역동감이 넘치는 오프로드 지프차...",2019.12,12,12.12,럼
66,66,2019.12.12.,경북도민일보,국내 최초 '국산 단수수' 대량 재배,"증류주 럼을 생산해 홍보에 나섰다. 착한농부에서는 좋은 품질의 단수수 흑당 시럽 생산을 위해 원료부터... 김상선 착한농부 대표는 ""단수수 시럽과 단수수로 빚은 증류주 럼 외에도 앞으로 단수수를 이용한 착한먹거리...",2019.12,12,12.12,럼
67,67,2019.12.12.,뉴시스,"예천 농업법인, 토종 단수수로 '흑당시럽·증류주 럼' 생산","럼을 생산했다. 12일 예천군에 따르면 착한농부는 지역농가와 계약재배를 통해 생산한 토종 단수수로 자체 가공시설에서 착즙, 농축 등 가공작업을 통해 품질 좋은 단수수 시럽을 제조했다. 단수수로 빚은 증류주 럼도...",2019.12,12,12.12,럼
68,68,2019.12.11.,한경비즈니스,"도시의 기원은 시민, ‘여주’ 행복론","좀처 럼 늘지 않은 수치다.반면 경기도의 전체 인구는 같은 기간 320% 이상 증가했다. 여주가 수도권 2500만... ‘능서불 택필(能書不擇筆)’, 일에 능한 사람은 도구를 탓하지 않는다는 말처럼 자신의 지역을 더 나은...",2019.12,12,12.11,럼
69,69,2019.12.11.,소믈리에타임즈,[대한민국술테마박물관이 들려주는 술 이야기] <17> 구르카 용병을 상징하는 ...,구르카 용병을 상징하는 칼 쿠크리(Khukri)에 담긴 럼 <사진=대한민국술테마박물관> 구르카는 뛰어난 전투력과 강인함으로 잘 알려진 네팔인 용병집단이다. 쿠크리 럼은 구르카 용병이 사용하는 <쿠크리> 칼 모양을 본 따...,2019.12,12,12.11,럼
70,70,2019.12.11.,맥스무비,기획 | 재능 넘치는 아티스트들이 완성한 ‘캣츠’ 군단,제이슨 데룰로가 연기하는 럼 텀 터거는 반항기 넘치는 바람둥이 고양이다. 데뷔 싱글로 빌보드 차트를... 연기 경력이 전무한 그는 탁월한 댄스 실력과 퍼포먼스 센스를 자랑하는 럼 텀 터거 역을 맡았다. 섹시한...,2019.12,12,12.11,럼
