,num,yyyymmdd,names,title,text,yyyymm,mm,mmdd,name
744,744,2019.11.13.,TBS,"정의당 여영국 ""홍준표, 기웃거리지 말고 출마하라""","있다는 생각""이라며 ""골목대장에는 어울릴지 모르지만 대한민국 미래 정치에는 청산되어야 한다""고 목소리를 높였습니다. 여 의원은 끝으로 ""지역에 혹시 오면 미리 연락 달라""며 ""소주나 한 잔 하자""고 말했습니다.■",2019.11,11,11.13,지역소주
745,745,2019.11.13.,스마트경제,"하이트진로, 미국서 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
746,746,2019.11.13.,로이슈,"하이트진로, 미국서 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
747,747,2019.11.13.,미디어펜,"하이트진로, 미국 주류 체인 '베브모어'에 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
748,748,2019.11.13.,머니S,"하이트진로, 미국서 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화하고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
749,749,2019.11.13.,한국경제,한국소주 '참이슬' 美베브모어 입점…판로 확대,"최근 소주 인지도가 높아지면서 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼, 트렌드를 반영해 제품 포트폴리오를 다변화하면서 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
750,750,2019.11.13.,연합뉴스,미국서 '참이슬' 판매망 확대…주류전문체인 입점,"하이트진로는 한국 소주 브랜드 최초로 미국 캘리포니아주(州) 최대 주류 전문 체인인 '베브모어'에... 판매 지역은 미국 캘리포니아와 애리조나 등지의 매장 150곳이다. 하이트진로는 ""기존 하이트진로 제품을 판매하던...",2019.11,11,11.13,지역소주
751,751,2019.11.13.,시사포커스,"'홍준표 저격수' 여영국, ""창원성산 출마 여부 밝혀라""","덧붙여 ""지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더""라고 제안했다. 한편 여 의원은 경남도의원 시절 홍준표 당시 경남지사가 추진한 진주의료원‧무상급식 폐지를 반대하는 과정에서 '홍준표 저격수...",2019.11,11,11.13,지역소주
752,752,2019.11.13.,아시아타임즈,"하이트진로, 참이슬 미국 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
753,753,2019.11.13.,뉴데일리,"하이트진로, 美서 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
754,754,2019.11.13.,한국금융신문,"하이트진로 참이슬, 美 캘리포니아 주류 전문 체인 '베브모어' 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
755,755,2019.11.13.,뉴스락,"하이트진로, 참이슬 美 현지 체인점 입점 등 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
756,756,2019.11.13.,빅데이터뉴스,"하이트진로, 미국서 참이슬 판매망 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
757,757,2019.11.13.,조세일보,"하이트진로, 美 주류 체인 베브모어에 제품 4종 입점","최근 소주 인지도 상승에 따라 연령, 성별, 지역 등 세분화된 주류 트렌드를 제품 포트폴리오에 반영함으로써 점유율을 높이려는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로 출시된 진로1924에 대한 소비자들의...",2019.11,11,11.13,지역소주
758,758,2019.11.13.,오피니언타임스,"진주 남강의 숨은 진주, 진주바위솔","정신없이 일과를 마치면 부서 선배들이 돌아가며 저녁 겸 소주 한잔을 사줬습니다. 간간이 부장도 합석을... 서울 및 경기ㆍ강원 지역의 바위솔이나 좀바위솔, 포천바위솔, 정선바위솔 등은 이미 꽃이 폈다 진 지...",2019.11,11,11.13,지역소주
759,759,2019.11.13.,테크홀릭,"하이트진로, 한국 소주 브랜드 최초 주류전문체인 베브모어 본격 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
760,760,2019.11.13.,시사오늘,"[유통오늘] 하이트진로, 미국서 참이슬 판매망 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 할리스커피 '2020 플래너', 전년 대비...",2019.11,11,11.13,지역소주
761,761,2019.11.13.,아주경제,"여영국 “홍준표, 저울질 말고 창원 성산 당당히 출마하라”",여 의원은 “지역구 돌다 보면 당선되고 홍준표 전 지사하고 통화는 한 번 했냐고 묻는 분들이 가끔씩 있다”라며 “지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더(합시다)”라고 덧붙였다. 여영국...,2019.11,11,11.13,지역소주
762,762,2019.11.13.,이코노믹리뷰,하이트진로 ‘참이슬’ 美 주류시장 판로 확장한다,"최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 하이트진로 황정호 미국법인장은...",2019.11,11,11.13,지역소주
763,763,2019.11.13.,조선비즈,"참이슬후레시·진로24 등 4종, 美 베브모어 입점","연령·성별·지역에 따른 주류 트렌드를 반영하고, 제품 포트폴리오를 다변화시켜 시장 성장을 주도한다는 전략이다. 황정호 하이트진로 미국법인장은 ""2016년 소주세계화 선포 이후, 미국 시장에서도 다양한...",2019.11,11,11.13,지역소주
764,764,2019.11.13.,위키트리,"하이트진로 ‘참이슬’, 美 주류전문체인 베브모어 본격 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다.일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
765,765,2019.11.13.,프레스맨,"하이트진로, 미국서 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
766,766,2019.11.13.,세계일보,"여영국 ""洪 쥐새끼 스타일 아니잖나… 기웃거리지 말고 출마하라""","그는 ""지역구 돌다보면 당선되고 홍준표 전 지사하고 통화는 한 번 했냐고 묻는 분들이 가끔씩 있다""며 ""지역에 혹시 오면 미리 연락 달라. 소주나 한잔 하입시더""라는 말로 끝을 맺었다. 박태훈 기자 buckbak@segye.com 사진...",2019.11,11,11.13,지역소주
767,767,2019.11.13.,CNB저널,"하이트진로, 미국서 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다.",2019.11,11,11.13,지역소주
768,768,2019.11.13.,데일리안,"하이트진로, 미국서 참이슬 판매망 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
769,769,2019.11.13.,컨슈머치,"하이트진로 소주, 미국 시장 본격 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 베브모어 진열대(출처=하이트진로)...",2019.11,11,11.13,지역소주
770,770,2019.11.13.,오마이뉴스,"창원성산 출마설에 즉답한 홍준표 ""안 나갑니다""","그는 같은 날 자신의 페이스북에서 ""(홍 전 대표는) 출마하실 거면 이곳저곳 기웃거리지 말고 출마하라""면서 ""지역에 오시면 미리 연락 달라. 소주나 한잔 하입시더""라고 덧붙였다.",2019.11,11,11.13,지역소주
771,771,2019.11.13.,EBN,"하이트진로, 미국서 참이슬 판매망 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
772,772,2019.11.13.,문화저널21,"하이트진로, 美 참이슬 판매망 확대 제품도 다변화","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
773,773,2019.11.13.,한겨레,"여영국 “홍준표, 창원 성산 기웃거리지 말고 당당하게 출마하라”","여 의원은 또한 “지역구 돌다보면 당선되고 홍준표 전 지사하고 통화는 한 번 했냐고 묻는 분들이 가끔씩 있다”며 “지역에 혹시 오시면 미리 연락주십시오. 소주나 한잔 하입시더”라고 말했다. 한편, 홍 전 대표는 창원...",2019.11,11,11.13,지역소주
774,774,2019.11.13.,뉴스워치,"하이트진로, 美 시장 참이슬 판매망 확대...현지 최대 주류 전문업체 '베브모...","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 하이트진로 황정호 미국법인장은 ""2016년...",2019.11,11,11.13,지역소주
775,775,2019.11.13.,뉴스핌,"하이트진로, '참이슬' 미국 판로 확대...베브모어 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
776,776,2019.11.13.,매일일보,"하이트진로, 미국 주류전문체인 '베브모어' 본격 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
777,777,2019.11.13.,MTN,"하이트진로, 미국서 참이슬 판매망 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
778,778,2019.11.13.,경남신문,하이트진로 과일리큐르 해외서 인기,전체 소주 수출량 중 과일리큐르가 차지하는 비중도 2016년 2.7%에서 2019년 17.6%로 14.9%p 늘었다.... 특히 동남아시아 지역에서 올해 누적 판매량이 약 26만 상자(상자당 10L)에 달할 정도로 인기가 높다. 중화권 내...,2019.11,11,11.13,지역소주
779,779,2019.11.13.,뉴시스,"하이트진로, 소주브랜드 최초 美베브모어 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 황정호 하이트진로 미국법인장은 “2016년...",2019.11,11,11.13,지역소주
780,780,2019.11.13.,쿠키뉴스,"[조현우의 워키토키] 주류업계, 새로운 판도","조현우 기자 ▷ 한 주류업체가 올해 출시한 맥주와 소주가 기록 갱신을 이어가고 있습니다. 그래서... 조현우 기자 ▷ 호주에서도 청정지역으로 유명한 골든트라이앵글 지역의 맥아만을 100% 사용하고, 발효 공정에서 자연...",2019.11,11,11.13,지역소주
781,781,2019.11.13.,오마이뉴스,"여영국 의원, 홍준표 전 대표에 ""소주 한 잔 하입시더""","지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더""라고 했다. 홍준표 전 대표가 경남지사로 있었을 때 여영국 의원은 경남도의원으로 있었다. 당시 홍 전 지사와 여 의원은 '진주의료원 폐업'과 '무상급식 중단...",2019.11,11,11.13,지역소주
782,782,2019.11.13.,한국경제,"여영국 ""홍준표, 창원 성산 출마? 숨지 말라"" vs 홍준표 ""내 거취는 내가 결정...","아울러 ""특히 한국당 대표도 했던 사람이기에 더욱 공식적 행보가 필요해 보인다""라며 ""지역에 혹시 오면 미리 연락 달라. 소주 한잔하자""라며 여유를 부리기도 했다. 여 의원은 또 홍 전 대표가 대선 출마를 위한 수단으로...",2019.11,11,11.13,지역소주
783,783,2019.11.13.,메트로신문,"하이트진로, 美 참이슬 판매망 확대 나서","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
784,784,2019.11.13.,한국일보언론사 선정,"홍준표, 창원 성산 출마? 주소 이전설에 “그런 일 없다” 일축",또 “지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더”라고 덧붙였다. 홍 전 대표는 창원 성산구 ‘주소 이전설’에 대해 “그런 일 없다”고 이날 본보에 밝혔다. 홍 전 대표는 최근 내년 총선 도전 의사를...,2019.11,11,11.13,지역소주
785,785,2019.11.13.,뉴스워커,[뉴스워커_하이트진로] 미국서 주류전문체인 베브모어(BevMo!) 본격 입점,"최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
786,786,2019.11.13.,서울경제언론사 선정,"‘창원 출마설‘ 홍준표 겨냥···여영국 “검사 출신, 미래정치엔 청산돼야",분명히 밝히시는 게 지금 성산구 출마를 위해 뛰고 있는 한국당 몇 분의 예비주자들에게 최소한의 예의라 생각된다”고 당부했다. 그러면서 “지역에 오시면 미리 연락 주십시오. 소주나 한잔 하입시더”라고 덧붙였다.,2019.11,11,11.13,지역소주
787,787,2019.11.13.,시사포커스,"하이트진로, 美 소주 시장 확대…""판매망 확대""","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
788,788,2019.11.13.,뷰스앤뉴스,"정의당 여영국 ""홍준표, 창원성산으로 주소 옮겼다더라. 출마하라""","그는 ""지역구 돌다보면 당선되고 홍준표 전 지사하고 통화는 한 번 했냐고 묻는 분들이 가끔씩 있습니다. 지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더""라고 덧붙였다. /",2019.11,11,11.13,지역소주
789,789,2019.11.13.,이데일리언론사 선정,여영국 “홍준표 출마합니까? 소주나 한잔 하입시더”,"것이 아니라 차기 대선교두보 확보이듯 저의 정치적 소임도 홍준표를 꺾는 것이 아니라 공감, 소통 미래정치의 교두보 확보”라며 “지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더”라고 제안했다. 이정현",2019.11,11,11.13,지역소주
790,790,2019.11.13.,뉴시스,"홍준표 창원성산 출마설에 여영국 날선 반응…""기웃거리지 말고 출마""","여 원내대변인은 ""지역구 돌다 보면 당선되고 홍준표 전 지사하고 통화는 한 번 했냐고 묻는 분들이 가끔씩 있다""며 ""지역에 혹시 오시면 미리 연락주십시오. 소주나 한잔 하입시더""라고 덧붙였다.",2019.11,11,11.13,지역소주
791,791,2019.11.13.,머니투데이,"""美 캘리포니아 최대 주류점에서 '참이슬' 사가세요""","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
792,792,2019.11.13.,헤럴드경제,"하이트진로, 美 참이슬 판매망 본격 확대…현지 주류체인 입점","최근 소주 인지도가 높아지면서 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼, 트렌드를 반영해 제품 포트폴리오를 다변화하면서 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
793,793,2019.11.13.,스포츠서울,"하이트진로, 미국서 참이슬 판매망 확대","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
794,794,2019.11.13.,뉴스웍스,"하이트진로, 미국서 참이슬 판매망 확대…베브모어 본격 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년 기념주로...",2019.11,11,11.13,지역소주
795,795,2019.11.13.,아이뉴스24,'소주 세계화' 나선 하이트진로…'참이슬' 美 판매망 확대,"최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화를 통해 시장 성장을 주도한다는 전략이다. 일품진로1924는 2014년 창립 90년...",2019.11,11,11.13,지역소주
796,796,2019.11.13.,뉴스1,"여영국 ""홍준표, 쥐새끼 스타일 아니잖나...창원성산 기웃 마시라""","그러면서 여 의원은 ""지역구 돌다보면 당선되고 홍준표 전 지사하고 통화는 한 번 했냐고 묻는 분들이 가끔씩 있습니다""며 ""지역에 혹시 오시면 미리 연락 주십시오. 소주나 한잔 하입시더""라고 덧붙였다.",2019.11,11,11.13,지역소주
797,797,2019.11.13.,한국면세뉴스,"하이트진로, 미국 주류 전문점 '베브모어'에 주력 소주 입점","최근 소주 인지도가 높아짐에 따라 연령, 성별, 지역 등 타깃이 세분화되고 있는 만큼 제품 포트폴리오 다변화로 시장 성장을 주도한다는 전략이다. '일품진로1924'는 2014년 창립 90년 기념주로 출시된 '진로1924'에 대한...",2019.11,11,11.13,지역소주
798,798,2019.11.13.,프레시안언론사 선정,"노회찬, 전태일을 만나다(2)",노회찬이 깊게 관여했던 인천지역민주노동자연맹(약칭: 인민노련)에서 발행한 <노동자의 길> 1988년 11월호... 제삿날이라며 소주 자꾸 따라주셔서 석잔 마셨습니다. 제 어머님과 동갑인 81세인데 안목이 예리하십니다....,2019.11,11,11.13,지역소주
799,799,2019.11.13.,아시아투데이,"하이트진로, 美 주류 전문체인 '베브모어'에 참이슬후레쉬 등 4종 입점…판매...",최근 소주 인지도가 높아짐에 따라 연령·성별·지역 등 타깃이 세분화되고 있는 만큼 주류 트렌드를 반영해 제품 포트폴리오 다변화해 시장 성장을 주도한다는 전략이다.일품진로1924는 2014년 창립 90년 기념주로...,2019.11,11,11.13,지역소주
